,Address,BeginDate,BeginTime,Category,Distance,Duration,EndDate,EndTime,IndexTime,Name,WeekDay,Weather,"Mood (1,2,3,4,5::negative,neutral,positive)"
1008,"10401 Research Blvd, Austin, TX 78759",1/16/2018,12:06:39,Warehouse store,0,0h 55min 29sec,1/16/2018,13:02:08,1/16/2018 12:06,Costco Wholesale,1, partly-cloudy-day,
1009,,1/16/2018,11:39:39,Driving,13420,0h 26min 59sec,1/16/2018,12:06:39,1/16/2018 11:39,Driving,1, wind,
1010,"The Bungalows, 2703 Swisher St, Austin, TX 78705",1/15/2018,20:46:50,Apartment Building,0,14h 52min 49sec,1/16/2018,11:39:39,1/15/2018 20:46,Home,0, partly-cloudy-night,
1011,,1/15/2018,20:36:57,Driving,6804,0h 9min 53sec,1/15/2018,20:46:50,1/15/2018 20:36,Driving,0, partly-cloudy-night,
1012,"7020 Easy Wind Dr, Austin, TX 78752",1/15/2018,18:34:44,Brewpub,0,2h 2min 13sec,1/15/2018,20:36:57,1/15/2018 18:34,Black Star Co-op,0, partly-cloudy-night,
1013,,1/15/2018,17:02:54,Driving,124892,1h 31min 50sec,1/15/2018,18:34:44,1/15/2018 17:02,Driving,0, cloudy,
1014,Texas 76557,1/15/2018,16:55:49,,0,0h 7min 5sec,1/15/2018,17:02:54,1/15/2018 16:55,Moody,0, clear-day,
1015,,1/15/2018,15:56:33,Driving,89983,0h 59min 15sec,1/15/2018,16:55:49,1/15/2018 15:56,Driving,0, partly-cloudy-day,
1016,"102 NE, I-35, Hillsboro, TX 76645",1/15/2018,15:50:31,Coffee Shop,0,0h 6min 2sec,1/15/2018,15:56:33,1/15/2018 15:50,Starbucks,0, clear-day,
1017,,1/15/2018,14:10:05,Driving,129601,1h 40min 25sec,1/15/2018,15:50:31,1/15/2018 14:10,Driving,0, partly-cloudy-day,
1018,"151 W Spring Creek Pkwy, Plano, TX 75023",1/15/2018,12:33:56,Seafood,0,1h 36min 9sec,1/15/2018,14:10:05,1/15/2018 12:33,Fish House Family Cuisine,0, clear-day,
1019,,1/15/2018,12:16:16,Driving,5533,0h 17min 39sec,1/15/2018,12:33:56,1/15/2018 12:16,Driving,0, clear-day,
1020,"755 S Custer Rd, Allen, TX 75013",1/15/2018,11:05:29,Convenience Store,0,1h 10min 47sec,1/15/2018,12:16:16,1/15/2018 11:05,7-Eleven,0, clear-day,
1021,,1/15/2018,10:41:11,Driving,14730,0h 24min 18sec,1/15/2018,11:05:29,1/15/2018 10:41,Driving,0, clear-day,
1022,"Plano, TX 75074",1/14/2018,19:40:39,,0,15h 0min 32sec,1/15/2018,10:41:11,1/14/2018 19:40,2428 Bigleaf Ct,6, clear-night,
1023,,1/14/2018,19:28:15,Driving,6995,0h 12min 23sec,1/14/2018,19:40:39,1/14/2018 19:28,Driving,6, clear-night,
1024,"1520 Independence Pkwy, Plano, TX 75075",1/14/2018,18:57:39,Chinese,0,0h 30min 36sec,1/14/2018,19:28:15,1/14/2018 18:57,Sun Lok Kee BBQ,6, clear-night,
1025,,1/14/2018,18:42:24,Driving,7019,0h 15min 14sec,1/14/2018,18:57:39,1/14/2018 18:42,Driving,6, clear-night,
1026,"Plano, Texas",1/14/2018,18:32:39,,0,0h 9min 45sec,1/14/2018,18:42:24,1/14/2018 18:32,Plano,6, clear-night,
1027,,1/14/2018,18:29:13,Driving,2225,0h 3min 25sec,1/14/2018,18:32:39,1/14/2018 18:29,Driving,6, clear-night,
1028,"800 E Parker Rd, Plano, TX 75074",1/14/2018,18:20:50,Convenience Store,0,0h 8min 23sec,1/14/2018,18:29:13,1/14/2018 18:20,7-Eleven,6, clear-night,
1029,,1/14/2018,17:50:23,Driving,40469,0h 30min 27sec,1/14/2018,18:20:50,1/14/2018 17:50,Driving,6, clear-night,
1030,"2400 Aviation Dr, DFW Airport, TX 75261",1/14/2018,17:18:34,Airport,0,0h 31min 48sec,1/14/2018,17:50:23,1/14/2018 17:18,DFW International Airport,6, clear-day,
1031,,1/14/2018,13:22:14,Flying,2231274,3h 56min 20sec,1/14/2018,17:18:34,1/14/2018 13:22,Flying,6, clear-day,
1032,"Queens, NY 11371",1/14/2018,11:43:49,Airport,0,1h 38min 25sec,1/14/2018,13:22:14,1/14/2018 11:43,LaGuardia Airport,6, partly-cloudy-day,
1033,,1/14/2018,11:23:20,Driving,16487,0h 20min 28sec,1/14/2018,11:43:49,1/14/2018 11:23,Driving,6, partly-cloudy-day,
1034,"52 Mulberry St, New York, NY 10013",1/14/2018,10:53:26,Luxury Hotel,0,0h 29min 54sec,1/14/2018,11:23:20,1/14/2018 10:53,Hotel Mulberry,6, clear-day,
1035,,1/14/2018,10:51:24,Walking,202,0h 2min 1sec,1/14/2018,10:53:26,1/14/2018 10:51,Walking,6, clear-day,
1036,"New York, NY",1/14/2018,10:40:36,,0,0h 10min 48sec,1/14/2018,10:51:24,1/14/2018 10:40,Chinatown,6, clear-day,
1037,,1/14/2018,10:36:32,Walking,378,0h 4min 3sec,1/14/2018,10:40:36,1/14/2018 10:36,Walking,6, clear-day,
1038,"New York, NY",1/14/2018,9:27:02,,0,1h 9min 29sec,1/14/2018,10:36:32,1/14/2018 9:27,Chinatown,6, clear-day,
1039,,1/14/2018,9:23:31,Walking,264,0h 3min 31sec,1/14/2018,9:27:02,1/14/2018 9:23,Walking,6, clear-day,
1040,"New York, NY",1/14/2018,8:44:22,,0,0h 39min 9sec,1/14/2018,9:23:31,1/14/2018 8:44,Chinatown,6, clear-day,
1041,,1/14/2018,8:37:18,Walking,683,0h 7min 3sec,1/14/2018,8:44:22,1/14/2018 8:37,Walking,6, clear-day,
1042,"52 Mulberry St, New York, NY 10013",1/13/2018,22:08:02,Luxury Hotel,0,10h 29min 16sec,1/14/2018,8:37:18,1/13/2018 22:08,Hotel Mulberry,5, clear-night,
1043,,1/13/2018,22:03:45,Walking,455,0h 4min 16sec,1/13/2018,22:08:02,1/13/2018 22:03,Walking,5, clear-night,
1044,,1/13/2018,21:47:37,On the subway,4389,0h 16min 8sec,1/13/2018,22:03:45,1/13/2018 21:47,On the subway,5, clear-night,
1045,"New York, NY 10018",1/13/2018,21:40:37,Subway Station,0,0h 7min 0sec,1/13/2018,21:47:37,1/13/2018 21:40,Times Sq-42 St Subway Station,5, clear-night,
1046,,1/13/2018,21:34:51,Walking,684,0h 5min 46sec,1/13/2018,21:40:37,1/13/2018 21:34,Walking,5, clear-night,
1047,"312 W 37th St, New York, NY 10018",1/13/2018,18:43:28,Extended Stay Hotel,0,2h 51min 23sec,1/13/2018,21:34:51,1/13/2018 18:43,"Homewood Suites by Hilton New York/Midtown Manhattan Times Square-South, NY",5, clear-night,
1048,,1/13/2018,18:17:10,On the subway,3657,0h 26min 17sec,1/13/2018,18:43:28,1/13/2018 18:17,On the subway,5, clear-night,
1049,"New York, NY",1/13/2018,18:07:14,,0,0h 9min 55sec,1/13/2018,18:17:10,1/13/2018 18:07,Greenwich Village,5, clear-night,
1050,,1/13/2018,18:03:22,Walking,195,0h 3min 52sec,1/13/2018,18:07:14,1/13/2018 18:03,Walking,5, clear-night,
1051,"17 Waverly Pl, New York, NY 10003",1/13/2018,15:51:41,Cajun,0,2h 11min 40sec,1/13/2018,18:03:22,1/13/2018 15:51,The Boil,5, clear-night,
1052,,1/13/2018,15:50:06,Walking,203,0h 1min 34sec,1/13/2018,15:51:41,1/13/2018 15:50,Walking,5, clear-night,
1053,"724 Broadway, New York, NY 10003",1/13/2018,15:05:20,Fast Food,0,0h 44min 46sec,1/13/2018,15:50:06,1/13/2018 15:05,McDonald's,5, clear-day,
1054,,1/13/2018,14:49:19,Walking,906,0h 16min 0sec,1/13/2018,15:05:20,1/13/2018 14:49,Walking,5, clear-day,
1055,,1/13/2018,14:39:03,On the subway,3566,0h 10min 16sec,1/13/2018,14:49:19,1/13/2018 14:39,On the subway,5, clear-day,
1056,"New York, NY",1/13/2018,14:31:21,,0,0h 7min 41sec,1/13/2018,14:39:03,1/13/2018 14:31,Financial District,5, clear-day,
1057,,1/13/2018,14:07:36,Boating,8205,0h 23min 44sec,1/13/2018,14:31:21,1/13/2018 14:07,Boating,5, clear-day,
1058,"1 Bay St, Staten Island, NY 10301",1/13/2018,13:28:09,Ferry Terminal,0,0h 39min 27sec,1/13/2018,14:07:36,1/13/2018 13:28,St. George Ferry Terminal,5, clear-day,
1059,,1/13/2018,13:06:43,Walking,5299,0h 21min 25sec,1/13/2018,13:28:09,1/13/2018 13:06,Walking,5, clear-day,
1060,,1/13/2018,12:46:02,Bay,0,0h 20min 41sec,1/13/2018,13:06:43,1/13/2018 12:46,Upper Bay,5, clear-day,
1061,,1/13/2018,12:37:24,Boating,4351,0h 8min 37sec,1/13/2018,12:46:02,1/13/2018 12:37,Boating,5, clear-day,
1062,"New York, NY",1/13/2018,12:26:45,,0,0h 10min 39sec,1/13/2018,12:37:24,1/13/2018 12:26,Financial District,5, clear-day,
1063,,1/13/2018,12:13:59,Driving,2289,0h 12min 45sec,1/13/2018,12:26:45,1/13/2018 12:13,Driving,5, clear-day,
1064,"52 Mulberry St, New York, NY 10013",1/13/2018,11:46:18,Luxury Hotel,0,0h 27min 41sec,1/13/2018,12:13:59,1/13/2018 11:46,Hotel Mulberry,5, clear-day,
1065,,1/13/2018,11:42:48,Walking,350,0h 3min 30sec,1/13/2018,11:46:18,1/13/2018 11:42,Walking,5, clear-day,
1066,"18 E Broadway, New York, NY 10002",1/13/2018,10:40:45,Chinese,0,1h 2min 3sec,1/13/2018,11:42:48,1/13/2018 10:40,Golden Unicorn,5, clear-day,
1067,,1/13/2018,10:38:22,Walking,324,0h 2min 22sec,1/13/2018,10:40:45,1/13/2018 10:38,Walking,5, clear-day,
1068,"52 Mulberry St, New York, NY 10013",1/12/2018,23:03:10,Luxury Hotel,0,11h 35min 12sec,1/13/2018,10:38:22,1/12/2018 23:03,Hotel Mulberry,4, rain,
1069,,1/12/2018,22:39:04,Walking,3937,0h 24min 5sec,1/12/2018,23:03:10,1/12/2018 22:39,Walking,4, rain,
1070,"481 8th Ave, New York, NY 10001",1/12/2018,21:50:35,Hotel,0,0h 48min 29sec,1/12/2018,22:39:04,1/12/2018 21:50,"The New Yorker, A Wyndham Hotel",4, rain,
1071,,1/12/2018,21:35:04,Walking,792,0h 15min 30sec,1/12/2018,21:50:35,1/12/2018 21:35,Walking,4, rain,
1072,"245 W 44th St, New York, NY 10036",1/12/2018,18:47:45,Performing Arts Theater,0,2h 47min 19sec,1/12/2018,21:35:04,1/12/2018 18:47,Majestic Theatre,4, rain,
1073,,1/12/2018,18:34:11,Walking,387,0h 13min 33sec,1/12/2018,18:47:45,1/12/2018 18:34,Walking,4, rain,
1074,"Manhattan, NY 10036",1/12/2018,15:53:29,Plaza,0,2h 40min 42sec,1/12/2018,18:34:11,1/12/2018 15:53,Times Square,4, cloudy,
1075,,1/12/2018,15:18:59,Walking,2218,0h 34min 30sec,1/12/2018,15:53:29,1/12/2018 15:18,Walking,4, rain,
1076,"New York, NY",1/12/2018,15:12:49,,0,0h 6min 10sec,1/12/2018,15:18:59,1/12/2018 15:12,Garment District,4, rain,
1077,,1/12/2018,14:56:11,Walking,2472,0h 16min 37sec,1/12/2018,15:12:49,1/12/2018 14:56,Walking,4, rain,
1078,,1/12/2018,14:04:19,Driving,12621,0h 51min 52sec,1/12/2018,14:56:11,1/12/2018 14:04,Driving,4, rain,
1079,,1/12/2018,13:52:55,Walking,616,0h 11min 24sec,1/12/2018,14:04:19,1/12/2018 13:52,Walking,4, rain,
1080,"52 Mulberry St, New York, NY 10013",1/12/2018,13:11:25,Luxury Hotel,0,0h 41min 30sec,1/12/2018,13:52:55,1/12/2018 13:11,Hotel Mulberry,4, rain,
1081,,1/12/2018,12:59:04,Walking,467,0h 12min 20sec,1/12/2018,13:11:25,1/12/2018 12:59,Walking,4, rain,
1082,"13 Mott St, New York, NY 10013",1/12/2018,12:04:25,Chinese,0,0h 54min 39sec,1/12/2018,12:59:04,1/12/2018 12:04,Noodle Village,4, rain,
1083,,1/12/2018,11:53:37,Walking,727,0h 10min 48sec,1/12/2018,12:04:25,1/12/2018 11:53,Walking,4, rain,
1084,"215 Centre St, New York, NY 10013",1/12/2018,9:56:08,History Museum,0,1h 57min 28sec,1/12/2018,11:53:37,1/12/2018 9:56,Museum of Chinese In America,4, rain,
1085,,1/12/2018,9:45:32,Walking,560,0h 10min 36sec,1/12/2018,9:56:08,1/12/2018 9:45,Walking,4, rain,
1086,"45 Mott St, New York, NY 10013",1/12/2018,9:09:46,Chinese,0,0h 35min 46sec,1/12/2018,9:45:32,1/12/2018 9:09,Cha Chan Tang,4, rain,
1087,"52 Mulberry St, New York, NY 10013",1/11/2018,19:34:02,Luxury Hotel,0,13h 35min 42sec,1/12/2018,9:09:45,1/11/2018 19:34,Hotel Mulberry,3, clear-night,
1088,,1/11/2018,19:31:15,Walking,215,0h 2min 47sec,1/11/2018,19:34:02,1/11/2018 19:31,Walking,3, clear-night,
1089,"93 Baxter St, New York, NY 10013",1/11/2018,18:35:01,Italian,0,0h 56min 14sec,1/11/2018,19:31:15,1/11/2018 18:35,Forlini's,3, clear-night,
1090,,1/11/2018,18:23:18,Walking,970,0h 11min 42sec,1/11/2018,18:35:01,1/11/2018 18:23,Walking,3, clear-night,
1091,"New York, NY",1/11/2018,18:16:47,,0,0h 6min 31sec,1/11/2018,18:23:18,1/11/2018 18:16,Financial District,3, clear-night,
1092,,1/11/2018,18:03:40,Walking,1123,0h 13min 6sec,1/11/2018,18:16:47,1/11/2018 18:03,Walking,3, partly-cloudy-night,
1093,"New York, NY 10281",1/11/2018,17:48:14,,0,0h 15min 26sec,1/11/2018,18:03:40,1/11/2018 17:48,230 Vesey St,3, clear-night,
1094,,1/11/2018,17:47:09,Walking,317,0h 1min 5sec,1/11/2018,17:48:14,1/11/2018 17:47,Walking,3, clear-night,
1095,"185 Greenwich St, New York, NY 10007",1/11/2018,17:18:34,Shopping Mall,0,0h 28min 35sec,1/11/2018,17:47:09,1/11/2018 17:18,Westfield World Trade Center,3, clear-night,
1096,,1/11/2018,17:06:52,Walking,909,0h 11min 42sec,1/11/2018,17:18:34,1/11/2018 17:06,Walking,3, clear-night,
1097,"New York, NY",1/11/2018,16:47:24,,0,0h 19min 28sec,1/11/2018,17:06:52,1/11/2018 16:47,Financial District,3, clear-night,
1098,,1/11/2018,16:37:19,Walking,798,0h 10min 5sec,1/11/2018,16:47:24,1/11/2018 16:37,Walking,3, clear-night,
1099,"New York, NY",1/11/2018,16:24:47,,0,0h 12min 31sec,1/11/2018,16:37:19,1/11/2018 16:24,Financial District,3, clear-night,
1100,,1/11/2018,16:21:25,Walking,351,0h 3min 22sec,1/11/2018,16:24:47,1/11/2018 16:21,Walking,3, clear-night,
1101,"New York, NY",1/11/2018,16:11:35,,0,0h 9min 49sec,1/11/2018,16:21:25,1/11/2018 16:11,Financial District,3, clear-night,
1102,,1/11/2018,16:02:25,Walking,523,0h 9min 9sec,1/11/2018,16:11:35,1/11/2018 16:02,Walking,3, clear-night,
1103,"3, 3 Hanover Square, New York, NY 10004",1/11/2018,15:56:23,Bagel Shop,0,0h 6min 2sec,1/11/2018,16:02:25,1/11/2018 15:56,Leo's Bagels,3, partly-cloudy-night,
1104,,1/11/2018,15:51:31,Walking,423,0h 4min 51sec,1/11/2018,15:56:23,1/11/2018 15:51,Walking,3, partly-cloudy-night,
1105,"110 Pearl St, New York, NY 10005",1/11/2018,15:26:47,Coffee Shop,0,0h 24min 44sec,1/11/2018,15:51:31,1/11/2018 15:26,Starbucks,3, partly-cloudy-day,
1106,,1/11/2018,15:19:20,Walking,2253,0h 7min 26sec,1/11/2018,15:26:47,1/11/2018 15:19,Walking,3, partly-cloudy-day,
1107,"Brooklyn, NY 11201",1/11/2018,15:05:19,Park,0,0h 14min 1sec,1/11/2018,15:19:20,1/11/2018 15:05,334 Furman St,3, partly-cloudy-day,
1108,,1/11/2018,14:09:18,Walking,9847,0h 56min 0sec,1/11/2018,15:05:19,1/11/2018 14:09,Walking,3, clear-day,
1109,"New York, NY 10038",1/11/2018,14:02:52,Bridge,0,0h 6min 25sec,1/11/2018,14:09:18,1/11/2018 14:02,Brooklyn Bridge,3, clear-day,
1110,,1/11/2018,13:43:01,Walking,1731,0h 19min 51sec,1/11/2018,14:02:52,1/11/2018 13:43,Walking,3, clear-day,
1111,"52 Mulberry St, New York, NY 10013",1/11/2018,11:19:42,Luxury Hotel,0,2h 23min 18sec,1/11/2018,13:43:01,1/11/2018 11:19,Hotel Mulberry,3, cloudy,
1112,,1/11/2018,11:09:52,Walking,758,0h 9min 50sec,1/11/2018,11:19:42,1/11/2018 11:09,Walking,3, cloudy,
1113,"New York, NY 10013",1/11/2018,11:02:11,,0,0h 7min 41sec,1/11/2018,11:09:52,1/11/2018 11:02,Little Italy,3, cloudy,
1114,"79 Chrystie St, New York, NY 10002",1/11/2018,10:25:04,Chinese,0,0h 36min 50sec,1/11/2018,11:01:54,1/11/2018 10:25,Wah Fung Fast Food,3, clear-day,
1115,"New York, NY",1/11/2018,10:13:45,,0,0h 11min 3sec,1/11/2018,10:24:49,1/11/2018 10:13,Chinatown,3, clear-day,
1116,,1/11/2018,10:05:05,Walking,473,0h 8min 40sec,1/11/2018,10:13:45,1/11/2018 10:05,Walking,3, clear-day,
1117,"52 Mulberry St, New York, NY 10013",1/10/2018,20:04:03,Luxury Hotel,0,14h 1min 1sec,1/11/2018,10:05:05,1/10/2018 20:04,Hotel Mulberry,2, cloudy,
1118,,1/10/2018,20:01:53,Walking,253,0h 2min 9sec,1/10/2018,20:04:03,1/10/2018 20:01,Walking,2, cloudy,
1119,"42 Bowery, New York, NY 10013",1/10/2018,18:49:18,Cantonese Restaurant,0,1h 12min 35sec,1/10/2018,20:01:53,1/10/2018 18:49,Sing Kee,2, partly-cloudy-night,
1120,,1/10/2018,18:47:16,Walking,284,0h 2min 1sec,1/10/2018,18:49:18,1/10/2018 18:47,Walking,2, partly-cloudy-night,
1121,"52 Mulberry St, New York, NY 10013",1/10/2018,17:28:19,Luxury Hotel,0,1h 18min 57sec,1/10/2018,18:47:16,1/10/2018 17:28,Hotel Mulberry,2, partly-cloudy-night,
1122,,1/10/2018,17:22:38,Walking,734,0h 5min 41sec,1/10/2018,17:28:19,1/10/2018 17:22,Walking,2, partly-cloudy-night,
1123,"85 Kenmare Street, store #2, new york, NY 10012",1/10/2018,17:20:35,Bubble Tea,0,0h 2min 3sec,1/10/2018,17:22:38,1/10/2018 17:20,Bar Pa Tea,2, partly-cloudy-night,
1124,"68 Kenmare St, New York, NY 10012",1/10/2018,16:40:56,Chinese,0,0h 39min 39sec,1/10/2018,17:20:35,1/10/2018 16:40,Xi'an Famous Foods,2, clear-night,
1125,,1/10/2018,16:33:03,Walking,728,0h 7min 53sec,1/10/2018,16:40:56,1/10/2018 16:33,Walking,2, clear-night,
1126,"52 Mulberry St, New York, NY 10013",1/10/2018,16:16:22,Luxury Hotel,0,0h 16min 41sec,1/10/2018,16:33:03,1/10/2018 16:16,Hotel Mulberry,2, clear-night,
1127,,1/10/2018,16:10:55,Driving,1415,0h 5min 27sec,1/10/2018,16:16:22,1/10/2018 16:10,Driving,2, clear-night,
1128,,1/10/2018,15:59:35,Walking,1334,0h 11min 20sec,1/10/2018,16:10:55,1/10/2018 15:59,Walking,2, clear-night,3
1129,,1/10/2018,15:23:36,Driving,13120,0h 35min 58sec,1/10/2018,15:59:35,1/10/2018 15:23,Driving,2, clear-day,3
1130,"Queens, NY 11371",1/10/2018,14:51:55,Airport,0,0h 31min 40sec,1/10/2018,15:23:36,1/10/2018 14:51,LaGuardia Airport,2, partly-cloudy-day,4
1131,,1/10/2018,11:36:12,Flying,2239037,3h 15min 43sec,1/10/2018,14:51:55,1/10/2018 11:36,Flying,2, partly-cloudy-day,4
1132,"2400 Aviation Dr, DFW Airport, TX 75261",1/10/2018,9:35:49,Airport,0,2h 0min 23sec,1/10/2018,11:36:12,1/10/2018 9:35,DFW International Airport,2, wind,4
1133,,1/10/2018,8:57:40,Driving,53656,0h 38min 9sec,1/10/2018,9:35:49,1/10/2018 8:57,Driving,2, cloudy,3
1134,"Plano, TX 75074",1/9/2018,22:46:07,,0,10h 11min 33sec,1/10/2018,8:57:40,1/9/2018 22:46,2428 Bigleaf Ct,1, clear-night,3
1135,,1/9/2018,22:33:19,Driving,7793,0h 12min 47sec,1/9/2018,22:46:07,1/9/2018 22:33,Driving,1, clear-night,3
1136,"755 S Custer Rd, Allen, TX 75013",1/9/2018,21:34:32,Convenience Store,0,0h 58min 47sec,1/9/2018,22:33:19,1/9/2018 21:34,7-Eleven,1, cloudy,3
1137,,1/9/2018,21:19:34,Driving,11550,0h 14min 58sec,1/9/2018,21:34:32,1/9/2018 21:19,Driving,1, cloudy,3
1138,"Town and Country Blvd, Frisco, TX 75034",1/9/2018,20:10:10,Condominium Complex,0,1h 9min 23sec,1/9/2018,21:19:34,1/9/2018 20:10,Amalfi Stonebriar,1, partly-cloudy-night,4
1139,,1/9/2018,20:00:09,Driving,2388,0h 10min 0sec,1/9/2018,20:10:10,1/9/2018 20:00,Driving,1, clear-night,3
1140,"7800 Windrose Ave, Plano, TX 75024",1/9/2018,18:32:12,Eclectic Restaurant,0,1h 27min 57sec,1/9/2018,20:00:09,1/9/2018 18:32,Legacy Hall,1, clear-night,5
1141,,1/9/2018,18:03:26,Driving,17187,0h 28min 45sec,1/9/2018,18:32:12,1/9/2018 18:03,Driving,1, partly-cloudy-night,3
1142,"Plano, TX 75074",1/9/2018,13:35:55,,0,4h 27min 31sec,1/9/2018,18:03:26,1/9/2018 13:35,2428 Bigleaf Ct,1, clear-day,3
1143,,1/9/2018,13:27:38,Driving,5565,0h 8min 16sec,1/9/2018,13:35:55,1/9/2018 13:27,Driving,1, clear-day,3
1144,"2070 W Spring Creek Pkwy #336, Plano, TX 75023",1/9/2018,13:06:06,Hair Salon,0,0h 21min 31sec,1/9/2018,13:27:38,1/9/2018 13:06,TK Hair Salon - Extensions & Haircuts Plano,1, clear-day,4
1145,,1/9/2018,12:53:55,Driving,4643,0h 12min 11sec,1/9/2018,13:06:06,1/9/2018 12:53,Driving,1, clear-day,3
1146,"500 E Spring Creek Pkwy, Plano, TX 75074",1/9/2018,11:16:27,Restaurant,0,1h 37min 27sec,1/9/2018,12:53:55,1/9/2018 11:16,Chipotle Mexican Grill,1, partly-cloudy-day,4
1147,,1/9/2018,11:01:53,Driving,2415,0h 14min 33sec,1/9/2018,11:16:27,1/9/2018 11:01,Driving,1, clear-day,3
1148,"Plano, TX 75074",1/9/2018,0:57:38,,0,10h 4min 15sec,1/9/2018,11:01:53,1/9/2018 0:57,2428 Bigleaf Ct,1, clear-night,3
1149,,1/9/2018,0:45:22,Driving,7760,0h 12min 15sec,1/9/2018,0:57:38,1/9/2018 0:45,Driving,1, clear-night,3
1150,"755 S Custer Rd, Allen, TX 75013",1/8/2018,18:40:27,Convenience Store,0,6h 4min 55sec,1/9/2018,0:45:22,1/8/2018 18:40,7-Eleven,0, clear-night,3
1151,,1/8/2018,18:27:29,Driving,8724,0h 12min 57sec,1/8/2018,18:40:27,1/8/2018 18:27,Driving,0, clear-night,3
1152,"Plano, TX 75074",1/8/2018,15:18:00,,0,3h 9min 29sec,1/8/2018,18:27:29,1/8/2018 15:18,2428 Bigleaf Ct,0, clear-day,3
1153,,1/8/2018,15:05:41,Driving,12293,0h 12min 18sec,1/8/2018,15:18:00,1/8/2018 15:05,Driving,0, clear-day,3
1154,"Richardson, Texas",1/8/2018,14:22:38,,0,0h 43min 3sec,1/8/2018,15:05:41,1/8/2018 14:22,Richardson,0, clear-day,3
1155,,1/8/2018,14:14:20,Driving,3823,0h 8min 17sec,1/8/2018,14:22:38,1/8/2018 14:14,Driving,0, clear-day,3
1156,"2150 N Collins Blvd, Richardson, TX 75080",1/8/2018,13:16:14,Sushi,0,0h 58min 6sec,1/8/2018,14:14:20,1/8/2018 13:16,Sushi Sake,0, clear-day,5
1157,,1/8/2018,13:14:59,Walking,372,0h 1min 14sec,1/8/2018,13:16:14,1/8/2018 13:14,Walking,0, clear-day,3
1158,,1/8/2018,13:04:19,Driving,9355,0h 10min 40sec,1/8/2018,13:14:59,1/8/2018 13:04,Driving,0, clear-day,3
1159,"Plano, TX 75074",1/7/2018,15:25:28,,0,21h 38min 51sec,1/8/2018,13:04:19,1/7/2018 15:25,2428 Bigleaf Ct,6, partly-cloudy-day,3
1160,,1/7/2018,11:36:03,Driving,375726,3h 49min 25sec,1/7/2018,15:25:28,1/7/2018 11:36,Driving,6, cloudy,2
1161,"11900 Hobby Horse Ct, Austin, TX 78758",1/7/2018,10:57:46,Apartment Building,0,0h 38min 16sec,1/7/2018,11:36:03,1/7/2018 10:57,Radius at the Domain,6, partly-cloudy-day,3
1162,,1/7/2018,10:45:27,Driving,9532,0h 12min 18sec,1/7/2018,10:57:46,1/7/2018 10:45,Driving,6, partly-cloudy-day,3
1163,"Austin, TX",1/7/2018,9:05:23,,0,1h 40min 4sec,1/7/2018,10:45:27,1/7/2018 9:05,St. Johns,6, clear-day,4
1164,,1/7/2018,8:57:51,Driving,6481,0h 7min 32sec,1/7/2018,9:05:23,1/7/2018 8:57,Driving,6, partly-cloudy-day,3
1165,"The Bungalows, 2703 Swisher St, Austin, TX 78705",1/6/2018,21:22:45,Apartment Building,0,11h 35min 6sec,1/7/2018,8:57:51,1/6/2018 21:22,Home,5, clear-night,3
1166,,1/6/2018,21:05:29,Driving,21937,0h 17min 16sec,1/6/2018,21:22:45,1/6/2018 21:05,Driving,5, clear-night,3
1167,"7010 West Highway 71, Austin, TX 78735",1/6/2018,20:46:11,Shopping Mall,0,0h 19min 18sec,1/6/2018,21:05:29,1/6/2018 20:46,Center of the Hills,5, partly-cloudy-night,3
1168,,1/6/2018,19:31:02,Driving,112142,1h 15min 9sec,1/6/2018,20:46:11,1/6/2018 19:31,Driving,5, clear-night,3
1169,,1/6/2018,19:16:26,Walking,766,0h 14min 35sec,1/6/2018,19:31:02,1/6/2018 19:16,Walking,5, clear-night,4
1170,"4612, 312 E Main St, Fredericksburg, TX 78624",1/6/2018,18:11:21,German,0,1h 5min 5sec,1/6/2018,19:16:26,1/6/2018 18:11,Der Lindenbaum,5, clear-night,5
1171,,1/6/2018,17:53:24,Driving,27145,0h 17min 56sec,1/6/2018,18:11:21,1/6/2018 17:53,Driving,5, clear-night,4
1172,"16710 Ranch Road 965, Fredericksburg, TX 78624",1/6/2018,16:34:36,State Park,0,1h 18min 48sec,1/6/2018,17:53:24,1/6/2018 16:34,Enchanted Rock State Natural Area,5, clear-day,5
1173,,1/6/2018,15:50:48,Walking,1292,0h 43min 48sec,1/6/2018,16:34:36,1/6/2018 15:50,Walking,5, clear-day,4
1174,,1/6/2018,13:49:38,Driving,144604,2h 1min 10sec,1/6/2018,15:50:48,1/6/2018 13:49,Driving,5, clear-day,2
1175,"1207 North Loop 1604 W, San Antonio, TX 78258",1/6/2018,13:15:43,Shopping Mall,0,0h 33min 54sec,1/6/2018,13:49:38,1/6/2018 13:15,Vineyard Shopping Center,5, partly-cloudy-day,4
1176,,1/6/2018,12:00:47,Driving,125022,1h 14min 56sec,1/6/2018,13:15:43,1/6/2018 12:00,Driving,5, partly-cloudy-day,4
1177,"The Bungalows, 2703 Swisher St, Austin, TX 78705",1/6/2018,11:42:30,Apartment Building,0,0h 18min 17sec,1/6/2018,12:00:47,1/6/2018 11:42,Home,5, clear-day,3
1178,,1/6/2018,11:24:33,Driving,13648,0h 17min 56sec,1/6/2018,11:42:30,1/6/2018 11:24,Driving,5, clear-day,3
